B,Delta,h,tau_sf_inv,tau_so_inv,Sigma_D_D,Sigma_D_h,Sigma_D_tsf,Sigma_D_tso,Sigma_h_h,Sigma_h_tsf,Sigma_h_tso,Sigma_tsf_tsf,Sigma_tsf_tso,Sigma_tso_tso,x_N,G_N,Sigma_GN,Gamma,Sigma_Gamma,T
-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966351337554248,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992407696847598,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-40.0,0.2614713557238488,0.1774047880787034,0.0135668576400488,0.0001788452124678,0.0257765158326316,-0.0157660075321541,0.0135597439908521,-0.0849694947472859,0.0160893856759505,-0.0079814414387025,0.0674341038677499,0.0121057589079992,-0.0402254015485509,0.3544144292313915,0.9833517976568694,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-38.0,0.2614713557238488,0.1774047880787034,0.0135668576400488,0.0001788452124678,0.000220128993633,-0.0001370108938415,0.0001143823095968,-0.0007161390315976,0.0001425619970114,-6.752610178003644e-05,0.0005793560958808,0.0001026367883217,-0.0003327739074049,0.0029419778611779,0.7859183384919731,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-36.0,0.2658060807758047,0.1728956308769265,0.0236474458763033,2.826026477449333e-07,6.26572377534772e-05,-3.593363485696983e-05,3.702346201028471e-05,-0.0002054803268672,3.891096138342877e-05,-1.9710189818323494e-05,0.0001611041716224,4.133859862187761e-05,-0.0001103980104585,0.0009113938562184,0.3511966847006487,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-34.0,0.2652296760976531,0.1715684599987039,0.0247150513334595,3.2146028448831693e-06,5.830696185418713e-05,-3.3098626983286606e-05,3.4940497972934814e-05,-0.0001902558812742,3.599413597454461e-05,-1.833357985787413e-05,0.0001483056659152,3.986525996138573e-05,-0.0001041580277772,0.0008458456596305,0.2837751438055028,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-32.0,0.2658900689347054,0.1701736674375569,0.0263904583295629,3.427149607510471e-05,5.6289076560432496e-05,-3.154639399901417e-05,3.461009536609695e-05,-0.0001840098376273,3.4354738898132604e-05,-1.8318480338066217e-05,0.0001433637684504,3.9746716544441175e-05,-0.0001019520218077,0.0008215242494248,0.2409071777556713,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-30.0,0.265913847461931,0.1692879472603059,0.0270528112149643,0.0001189938466828,5.499645974853799e-05,-3.067394079628301e-05,3.4218163734361976e-05,-0.0001800863315847,3.341062791952886e-05,-1.8275092546944125e-05,0.0001404208925992,3.923306609715024e-05,-0.0001002830864252,0.0008054311682308,0.2191716690791024,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-28.0,0.2644580280307503,0.1688780322239669,0.0274375219715094,0.0053835346380833,5.270492634140608e-05,-2.8547892746577933e-05,3.217861355660842e-05,-0.0001701853131575,3.1247240744368946e-05,-1.64734211062747e-05,0.0001307152307608,3.788720987145919e-05,-8.879572360149551e-05,0.0007528437026999,0.1857620866284769,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-26.0,0.2638332703602096,0.1663008396649231,0.0235860849200078,0.0157684397665567,6.0749065082243655e-05,-3.6217718895218605e-05,3.881998659684e-05,-0.0002208549787208,3.863081850906656e-05,-2.2903769547953072e-05,0.0001740220551933,4.231367028364085e-05,-0.0001371773649129,0.0010502608684668,0.1835477470724435,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-24.0,0.2637021040274465,0.1660016533064191,0.0247155993339037,0.0214534865081001,6.553391515034138e-05,-3.925874295673344e-05,4.381382172519378e-05,-0.0002433050248634,4.181117985967034e-05,-2.681477731259598e-05,0.000193232882765,4.7450968271065006e-05,-0.0001576609894449,0.0011703880150815,0.1684539064451549,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-22.0,0.2629724497228836,0.165784958012498,0.025405274290935,0.0274446134273066,6.885298545080003e-05,-4.156145921384728e-05,4.777849844335047e-05,-0.0002605074844624,4.429064876064445e-05,-3.014966786395612e-05,0.0002085151706021,5.162833767744878e-05,-0.0001757150185972,0.001268451056381,0.1402772966141372,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-20.0,0.2621923253926486,0.1642631471433701,0.0264350365939364,0.0297095156790036,6.974004545875286e-05,-4.193240717976348e-05,4.954259080232553e-05,-0.000265610612967,4.497353989088557e-05,-3.154900402162715e-05,0.0002134562323775,5.404696889679209e-05,-0.0001831557746317,0.0013065187894455,0.1280008468461856,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-18.0,0.2601874451489651,0.1625240142025691,0.0210347735970807,0.0483721915197944,6.894220693126084e-05,-4.307224799594059e-05,4.840012936487992e-05,-0.0002841696989467,4.7292959636554974e-05,-3.2030625499323666e-05,0.0002334443750086,5.260390347573352e-05,-0.0002009324242503,0.0015010698895022,0.1155224795645826,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-16.0,0.2607196327274373,0.1597813439266876,0.0229156812746639,0.0443019324524666,7.009537998498364e-05,-4.354611475738603e-05,5.120999511724818e-05,-0.0002897163628862,4.779920985267598e-05,-3.4263718699366215e-05,0.000238418800513,5.630753277762162e-05,-0.0002138325875441,0.0015413442834319,0.1058621784517306,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-14.0,0.2585379241739871,0.1599291758163832,0.0220933187931031,0.0549266357024301,7.006618795981478e-05,-4.418577008911246e-05,5.3650802935176765e-05,-0.0002989552185133,4.89332797534849e-05,-3.746466993018935e-05,0.0002503693204647,5.873652486676314e-05,-0.0002315991976242,0.0016294151770937,0.0923776001489379,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-12.0,0.2579873403641509,0.1595250267276382,0.0230377774213904,0.0621744376633121,7.249469606655814e-05,-4.495411897462648e-05,5.665015713286108e-05,-0.0003122442297902,5.143590457332756e-05,-3.960862803724924e-05,0.0002652918735127,6.378635736339726e-05,-0.0002455311637934,0.0017591955202818,0.0861390918175464,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-10.0,0.2565988972769162,0.1563884152432351,0.0179672855561584,0.0768666570517882,7.031155304638737e-05,-4.588702481297385e-05,5.5386556063811744e-05,-0.0003291943921113,5.432886966936736e-05,-4.127173222887819e-05,0.0002903941521401,6.27834130561047e-05,-0.0002730292610999,0.002000444628819,0.0931825689658902,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-8.0,0.2533991246861596,0.1576727067934674,0.0171609064067805,0.0997422262051726,5.382822711488812e-05,-3.166908095547005e-05,4.097835043198661e-05,-0.0002434639913406,4.549938386255925e-05,-2.906250477451695e-05,0.0002306531142953,5.153226987699874e-05,-0.0001909174245858,0.0016336431181485,0.0803023925852237,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-6.0,0.2520800710750248,0.1554692023648847,0.0176061476344052,0.1040388238461192,6.980364219099025e-05,-4.627855606969812e-05,6.027973876972109e-05,-0.00034473496168,5.958903249569282e-05,-4.8658616614446806e-05,0.0003253162100059,7.174713309038104e-05,-0.0003156815283913,0.0022703294572755,0.0722520291062763,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-4.0,0.2528247078838102,0.1507073361359143,0.0145911559852708,0.1108591936651281,5.9187428005495e-05,-3.857740865742848e-05,4.977171902808981e-05,-0.0003015247708642,5.452156723182005e-05,-4.1235350069389154e-05,0.0002963686470412,6.240330074380705e-05,-0.0002844786935028,0.0021586400682432,0.0654091863837011,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
-2.0,0.2530631016697549,0.1473761355876797,0.016929143586814,0.1114740564430865,6.479130702225577e-05,-4.299886224699607e-05,5.544019679434537e-05,-0.0003363411472095,6.128425544574656e-05,-4.66563612606013e-05,0.0003394093564637,6.906781535734144e-05,-0.0003148268039562,0.002459992880916,0.0670192590794906,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
0.0,0.2504474248378208,0.1461994212561214,0.0161287523748985,0.1227883902898953,6.40432168108039e-05,-4.302317267076848e-05,5.6562068998748784e-05,-0.0003460292367316,6.295664244281247e-05,-4.95241411948895e-05,0.0003591045395107,7.01312515803685e-05,-0.0003332848589002,0.0026477547798827,0.0674218110189079,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
2.0,0.2483477841231652,0.143085906773749,0.0173521238217308,0.1341210646637527,6.859984696896032e-05,-4.533050819992719e-05,6.178636564003262e-05,-0.0003672688677575,7.030423801033163e-05,-5.541731243004434e-05,0.0003941578254284,7.76262748997967e-05,-0.000360267247775,0.0028874748362114,0.0768805998037606,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
4.0,0.2469818193759557,0.1371542207769526,0.0199875073544067,0.1338033270276476,7.222096131026634e-05,-4.607879564062928e-05,6.588458012377661e-05,-0.0003764396395499,7.312403257459069e-05,-5.879777417784488e-05,0.0004049636816063,8.267639141550345e-05,-0.000372005568126,0.0029781522558403,0.0662142227315958,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
6.0,0.2463242411876362,0.1291495148404348,0.0244181587500854,0.1330252298254879,8.610095120567836e-05,-5.622506942050498e-05,8.058849832362399e-05,-0.0004515729376571,9.327417231880276e-05,-7.517577889028362e-05,0.0005154296311214,0.0001001992265824,-0.0004591747269745,0.0037423842584696,0.0726545135147538,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
8.0,0.2489386994941771,0.0388215356680309,0.111128235321619,0.1054062752971729,0.0003162134131817,-0.0002238931578673,0.0005862487297581,8.711745643434853e-05,0.0010974043371849,-0.0012895525759839,-0.0017530187590981,0.0019554456107548,0.0017368073784502,0.00307084680922,0.0611827624399899,0.03822367505786623,0.00020868848284747989,1e-06,0.0,0.0034468
